albumArtist,artist,album,track,rating,key,artistKey,albumKey,trackNum,discNum
Various Artists,Chief Keef,Pitchfork Top 100 Tracks of 2012,I Don't Like,4,102982,95400,102957,24,1
Various Artists,Grimes,Pitchfork Top 100 Tracks of 2012,Genesis,10,102983,95400,102957,25,1
Various Artists,TNGHT,Pitchfork Top 100 Tracks of 2012,Higher Ground,2,102984,95400,102957,26,1
Various Artists,Grizzly Bear,Pitchfork Top 100 Tracks of 2012,Yet Again,6,102985,95400,102957,27,1
Various Artists,Cat Power,Pitchfork Top 100 Tracks of 2012,Nothin But Time,10,102986,95400,102957,28,1
Various Artists,Carly Rae Jepsen,Pitchfork Top 100 Tracks of 2012,Call Me Maybe,10,102987,95400,102957,29,1
Various Artists,"Kanye West feat. Big Sean, Pusha T, 2 Chainz",Pitchfork Top 100 Tracks of 2012,Mercy,4,102988,95400,102957,30,1
Various Artists,Frank Ocean,Pitchfork Top 100 Tracks of 2012,Bad Religion,8,102989,95400,102957,31,1
Various Artists,Sky Ferreira,Pitchfork Top 100 Tracks of 2012,Everything Is Embarrassing,8,102990,95400,102957,32,1
Various Artists,Danny Brown,Pitchfork Top 100 Tracks of 2012,Grown Up,6,102991,95400,102957,33,1
Various Artists,Cloud Nothings,Pitchfork Top 100 Tracks of 2012,Stay Useless,6,102992,95400,102957,34,1
Various Artists,Fiona Apple,Pitchfork Top 100 Tracks of 2012,Every Single Night,4,102993,95400,102957,35,1
Various Artists,Todd Terje,Pitchfork Top 100 Tracks of 2012,Inspector Norse,6,102994,95400,102957,36,1
Various Artists,Killer Mike,Pitchfork Top 100 Tracks of 2012,Reagan,6,102995,95400,102957,37,1
Various Artists,Hot Chip,Pitchfork Top 100 Tracks of 2012,Flutes,6,102996,95400,102957,38,1
Various Artists,ScHoolboy Q feat. A$AP Rocky,Pitchfork Top 100 Tracks of 2012,Hands on the Wheel,4,102997,95400,102957,39,1
Various Artists,The Men,Pitchfork Top 100 Tracks of 2012,Open Your Heart,4,102998,95400,102957,40,1
Various Artists,El-P,Pitchfork Top 100 Tracks of 2012,The Full Retard,2,102999,95400,102957,41,1
Various Artists,Gunplay,Pitchfork Top 100 Tracks of 2012,Jump Out,2,103000,95400,102957,42,1
Various Artists,Dum Dum Girls,Pitchfork Top 100 Tracks of 2012,Lord Knows,6,103001,95400,102957,43,1
Various Artists,AlunaGeorge,Pitchfork Top 100 Tracks of 2012,You Know You Like It,6,103002,95400,102957,44,1
Various Artists,Spiritualized,Pitchfork Top 100 Tracks of 2012,Hey Jane,6,103003,95400,102957,45,1
Various Artists,Ty Segall Band,Pitchfork Top 100 Tracks of 2012,I Bought My Eyes,4,103004,95400,102957,46,1
Various Artists,Grizzly Bear,Pitchfork Top 100 Tracks of 2012,Sleeping Ute,6,103005,95400,102957,47,1
Various Artists,Burial & Four Tet,Pitchfork Top 100 Tracks of 2012,Nova,6,103006,95400,102957,48,1
Various Artists,Future,Pitchfork Top 100 Tracks of 2012,Turn On The Lights,4,103007,95400,102957,49,1
Various Artists,Icona Pop feat. Charli XCX,Pitchfork Top 100 Tracks of 2012,I Love It,8,103008,95400,102957,50,1
Various Artists,Kendrick Lamar,Pitchfork Top 100 Tracks of 2012,Backseat Freestyle,6,103009,95400,102957,51,1
Various Artists,Sharon Van Etten,Pitchfork Top 100 Tracks of 2012,Serpents,6,103010,95400,102957,52,1
Various Artists,Rhye,Pitchfork Top 100 Tracks of 2012,The Fall,10,103011,95400,102957,53,1
Various Artists,Savages,Pitchfork Top 100 Tracks of 2012,Husbands,2,103012,95400,102957,54,1
Various Artists,Miguel,Pitchfork Top 100 Tracks of 2012,Do You,4,103013,95400,102957,55,1
Various Artists,Peaking Lights,Pitchfork Top 100 Tracks of 2012,Beautiful Son,6,103014,95400,102957,56,1
Various Artists,Killer Mike,Pitchfork Top 100 Tracks of 2012,Big Beast,4,103015,95400,102957,57,1
Various Artists,Purity Ring,Pitchfork Top 100 Tracks of 2012,Fineshrine,8,103016,95400,102957,58,1
Various Artists,Mac DeMarco,Pitchfork Top 100 Tracks of 2012,Ode to Viceroy,6,103017,95400,102957,59,1
Various Artists,Anna Meredith,Pitchfork Top 100 Tracks of 2012,Nautilus,4,103018,95400,102957,60,1
Various Artists,Jessie Ware,Pitchfork Top 100 Tracks of 2012,110%,6,103019,95400,102957,61,1
Various Artists,Philip Glass,Pitchfork Top 100 Tracks of 2012,73 - 78 (Beck Remix),6,103020,95400,102957,62,1
Various Artists,Passion Pit,Pitchfork Top 100 Tracks of 2012,Constant Conversations,8,103021,95400,102957,63,1
Various Artists,Julia Holter,Pitchfork Top 100 Tracks of 2012,In The Same Room,6,103022,95400,102957,64,1
Various Artists,Metz,Pitchfork Top 100 Tracks of 2012,Wet Blanket,2,103023,95400,102957,65,1
Various Artists,Rick Ross,Pitchfork Top 100 Tracks of 2012,Stay Schemin,4,103024,95400,102957,66,1
Various Artists,DIIV,Pitchfork Top 100 Tracks of 2012,How Long Have You Known?,8,103025,95400,102957,67,1
Various Artists,TNGHT,Pitchfork Top 100 Tracks of 2012,Goooo,2,103026,95400,102957,68,1
Various Artists,Le1f,Pitchfork Top 100 Tracks of 2012,Wut,4,103027,95400,102957,69,1
Various Artists,Four Tet,Pitchfork Top 100 Tracks of 2012,Pyramid,6,103028,95400,102957,70,1
Various Artists,Thee Oh Sees,Pitchfork Top 100 Tracks of 2012,Lupine Dominus,4,103029,95400,102957,71,1
Various Artists,John Talabot,Pitchfork Top 100 Tracks of 2012,Destiny,4,103030,95400,102957,72,1
Various Artists,"Juicy J feat. French Montana, Lola Monroe, Wiz Khalifa & B.o.B",Pitchfork Top 100 Tracks of 2012,Bandz a Make Her Dance,4,103031,95400,102957,73,1
Various Artists,Ariel Pink's Haunted Graffiti,Pitchfork Top 100 Tracks of 2012,Baby,8,103032,95400,102957,74,1
Various Artists,Angel Haze,Pitchfork Top 100 Tracks of 2012,Werkin' Girls,2,103033,95400,102957,75,1
Various Artists,Blawan,Pitchfork Top 100 Tracks of 2012,Why They Hide Their Bodies Under My Garage?,2,103034,95400,102957,76,1
Various Artists,The xx,Pitchfork Top 100 Tracks of 2012,Angels,6,103035,95400,102957,77,1
Various Artists,King Tuff,Pitchfork Top 100 Tracks of 2012,Bad Thing,4,103036,95400,102957,78,1
Various Artists,Rich Kidz feat. Waka Flocka,Pitchfork Top 100 Tracks of 2012,My Life,4,103037,95400,102957,79,1
Various Artists,Baauer,Pitchfork Top 100 Tracks of 2012,Harlem Shake,4,103038,95400,102957,80,1
Various Artists,Liars,Pitchfork Top 100 Tracks of 2012,No. 1 Against the Rush,6,103039,95400,102957,81,1
Various Artists,Schoolboy Q,Pitchfork Top 100 Tracks of 2012,There He Go,4,103040,95400,102957,82,1
Various Artists,How To Dress Well,Pitchfork Top 100 Tracks of 2012,Cold Nites,4,103041,95400,102957,83,1
Various Artists,Lower Dens,Pitchfork Top 100 Tracks of 2012,Brains,4,103042,95400,102957,84,1
Various Artists,Major Lazer,Pitchfork Top 100 Tracks of 2012,Get Free,6,103043,95400,102957,85,1
Various Artists,Chief Keef,Pitchfork Top 100 Tracks of 2012,Love Sosa,2,103044,95400,102957,86,1
Various Artists,Lotus Plaza,Pitchfork Top 100 Tracks of 2012,Monoliths,6,103045,95400,102957,87,1
Various Artists,A$AP Rocky,Pitchfork Top 100 Tracks of 2012,Goldie,2,103046,95400,102957,88,1
Various Artists,Jeremih,Pitchfork Top 100 Tracks of 2012,773 Love,6,103047,95400,102957,89,1
Various Artists,Daphni,Pitchfork Top 100 Tracks of 2012,Yes I Know,8,103048,95400,102957,90,1
Various Artists,Antony and the Johnsons,Pitchfork Top 100 Tracks of 2012,Cut the World,4,103049,95400,102957,91,1
Various Artists,King Louie,Pitchfork Top 100 Tracks of 2012,Val Venis,2,103050,95400,102957,92,1
Various Artists,Cassie,Pitchfork Top 100 Tracks of 2012,King Of Hearts (Richard X Remix Edit),4,103051,95400,102957,93,1
Various Artists,Saint Etienne,Pitchfork Top 100 Tracks of 2012,Tonight,6,103052,95400,102957,94,1
Various Artists,R. Kelly,Pitchfork Top 100 Tracks of 2012,Share My Love,6,103053,95400,102957,95,1
Various Artists,Merchandise,Pitchfork Top 100 Tracks of 2012,Time,4,103054,95400,102957,96,1
Various Artists,Twin Shadow,Pitchfork Top 100 Tracks of 2012,Golden Light,10,103055,95400,102957,97,1
Various Artists,Odd Future,Pitchfork Top 100 Tracks of 2012,Oldie,4,103056,95400,102957,98,1
Various Artists,Blur,Pitchfork Top 100 Tracks of 2012,Under the Westway,6,103057,95400,102957,99,1
Various Artists,Swearin',Pitchfork Top 100 Tracks of 2012,Just,4,102981,95400,102957,100,1
Various Artists,Vampire Weekend,Pitchfork Top 100 Tracks of 2013,Hannah Hunt,6,97275,95400,97272,3,1
Various Artists,Arcade Fire,Pitchfork Top 100 Tracks of 2013,Reflektor,8,97276,95400,97272,4,1
Various Artists,Ciara,Pitchfork Top 100 Tracks of 2013,Body Party,6,105629,95400,97272,5,1
Various Artists,HAIM,Pitchfork Top 100 Tracks of 2013,The Wire,8,105630,95400,97272,6,1
Various Artists,Daft Punk feat. Pharrell Williams,Pitchfork Top 100 Tracks of 2013,Get Lucky,6,105632,95400,97272,8,1
Various Artists,Deafheaven,Pitchfork Top 100 Tracks of 2013,Dream House,2,105633,95400,97272,9,1
Various Artists,Sky Ferreira,Pitchfork Top 100 Tracks of 2013,I Blame Myself,8,97285,95400,97272,12,1
Various Artists,Vampire Weekend,Pitchfork Top 100 Tracks of 2013,Step,6,97287,95400,97272,14,1
Various Artists,Bill Callahan,Pitchfork Top 100 Tracks of 2013,Small Plane,8,97288,95400,97272,15,1
Various Artists,The Knife,Pitchfork Top 100 Tracks of 2013,Full of Fire,4,97292,95400,97272,19,1
Various Artists,Majical Cloudz,Pitchfork Top 100 Tracks of 2013,Childhood's End,4,97295,95400,97272,22,1
Various Artists,Jai Paul,Pitchfork Top 100 Tracks of 2013,Str8 Outta Mumbai,6,97297,95400,97272,24,1
Various Artists,Danny Brown feat. A$AP Rocky & Zelooperz,Pitchfork Top 100 Tracks of 2013,Kush Coma,4,105643,95400,97272,25,1
Various Artists,My Bloody Valentine,Pitchfork Top 100 Tracks of 2013,Only Tomorrow,8,105644,95400,97272,26,1
Various Artists,CHVRCHES,Pitchfork Top 100 Tracks of 2013,The Mother We Share,8,97300,95400,97272,27,1
Various Artists,Kingdom feat. Kelela,Pitchfork Top 100 Tracks of 2013,Bank Head,6,105645,95400,97272,28,1
Various Artists,Savages,Pitchfork Top 100 Tracks of 2013,She Will,2,105646,95400,97272,29,1
Various Artists,Lorde,Pitchfork Top 100 Tracks of 2013,Royals,6,105648,95400,97272,31,1
Various Artists,HAIM,Pitchfork Top 100 Tracks of 2013,Falling,6,105651,95400,97272,34,1
Various Artists,"A$AP Rocky feat. Drake, 2 Chainz & Kendrick Lamar",Pitchfork Top 100 Tracks of 2013,Fuckin' Problems,4,105652,95400,97272,35,1
Various Artists,Migos feat. Drake,Pitchfork Top 100 Tracks of 2013,Versace,4,105592,95400,97272,38,1
Various Artists,Parquet Courts,Pitchfork Top 100 Tracks of 2013,Stoned and Starving,4,97317,95400,97272,44,1
Various Artists,Courtney Barnett,Pitchfork Top 100 Tracks of 2013,Avant Gardener,8,97322,95400,97272,49,1
Various Artists,Phosphorescent,Pitchfork Top 100 Tracks of 2013,Song for Zula,10,105661,95400,97272,50,1
Various Artists,Pharmakon,Pitchfork Top 100 Tracks of 2013,Crawling on Bruised Knees,2,97325,95400,97272,52,1
Various Artists,Deerhunter,Pitchfork Top 100 Tracks of 2013,Monomania,4,105662,95400,97272,53,1
Various Artists,Rich Homie Quan,Pitchfork Top 100 Tracks of 2013,Type Of Way,4,105663,95400,97272,54,1
Various Artists,Justin Timberlake,Pitchfork Top 100 Tracks of 2013,Mirrors,6,97328,95400,97272,55,1
Various Artists,Majical Cloudz,Pitchfork Top 100 Tracks of 2013,Bugs Don't Buzz,4,97332,95400,97272,59,1
Various Artists,Vampire Weekend,Pitchfork Top 100 Tracks of 2013,Ya Hey,10,97335,95400,97272,62,1
Various Artists,Prurient,Pitchfork Top 100 Tracks of 2013,You Show Great Spirit,4,97337,95400,97272,64,1
Various Artists,Daft Punk feat. Panda Bear,Pitchfork Top 100 Tracks of 2013,Doin' It Right,8,105668,95400,97272,67,1
Various Artists,Arctic Monkeys,Pitchfork Top 100 Tracks of 2013,Do I Wanna Know?,4,105671,95400,97272,71,1
Various Artists,Darkside,Pitchfork Top 100 Tracks of 2013,The Only Shrine I've Seen,4,97345,95400,97272,72,1
Various Artists,Youth Lagoon,Pitchfork Top 100 Tracks of 2013,Mute,6,97348,95400,97272,75,1
Various Artists,Fuck Buttons,Pitchfork Top 100 Tracks of 2013,Brainfreeze,4,97349,95400,97272,76,1
Various Artists,Mariah Carey feat. Miguel,Pitchfork Top 100 Tracks of 2013,#Beautiful,6,105673,95400,97272,78,1
Various Artists,Disclosure feat. London Grammar,Pitchfork Top 100 Tracks of 2013,Help Me Lose My Mind,6,105675,95400,97272,81,1
Various Artists,The National,Pitchfork Top 100 Tracks of 2013,Pink Rabbits,8,97360,95400,97272,87,1
Various Artists,Grouper,Pitchfork Top 100 Tracks of 2013,Vital,6,97361,95400,97272,88,1
Various Artists,Young Thug feat. Maceo,Pitchfork Top 100 Tracks of 2013,Picacho,4,105680,95400,97272,89,1
Various Artists,Yo La Tengo,Pitchfork Top 100 Tracks of 2013,Ohm,6,97363,95400,97272,90,1
Various Artists,Forest Swords,Pitchfork Top 100 Tracks of 2013,Thor's Stone,6,97364,95400,97272,91,1
Various Artists,Foxygen,Pitchfork Top 100 Tracks of 2013,No Destruction,8,97370,95400,97272,97,1
Various Artists,The Range,Pitchfork Top 100 Tracks of 2013,Metal Swing,8,97371,95400,97272,98,1
Various Artists,Thee Oh Sees,Pitchfork Top 100 Tracks of 2013,Toe Cutter / Thumb Buster,4,105626,95400,97272,99,1
Various Artists,Factory Floor,Pitchfork Top 100 Tracks of 2013,Fall Back,4,105635,95400,97272,100,1
Various Artists,Future Islands,Pitchfork Top 100 Tracks of 2014,Seasons (Waiting On You),8,104974,95400,104973,1,1
Various Artists,ILoveMakonnen,Pitchfork Top 100 Tracks of 2014,Club Goin up on a Tuesday,8,104975,95400,104973,2,1
Various Artists,FKA twigs,Pitchfork Top 100 Tracks of 2014,Two Weeks,8,104976,95400,104973,3,1
Various Artists,Caribou,Pitchfork Top 100 Tracks of 2014,Can't Do Without You,10,104977,95400,104973,4,1
Various Artists,The War on Drugs,Pitchfork Top 100 Tracks of 2014,Red Eyes,8,104978,95400,104973,5,1
Various Artists,Run The Jewels,Pitchfork Top 100 Tracks of 2014,Close Your Eyes (And Count to Fuck),6,104979,95400,104973,6,1
Various Artists,Beyoncé,Pitchfork Top 100 Tracks of 2014,***Flawless,6,104980,95400,104973,7,1
Various Artists,Perfume Genius,Pitchfork Top 100 Tracks of 2014,Queen,8,104981,95400,104973,8,1
Various Artists,Future,Pitchfork Top 100 Tracks of 2014,Move That Dope,4,104982,95400,104973,9,1
Various Artists,Michael Jackson,Pitchfork Top 100 Tracks of 2014,Love Never Felt So Good,6,104983,95400,104973,10,1
Various Artists,Shamir,Pitchfork Top 100 Tracks of 2014,On the Regular,4,104985,95400,104973,11,1
Various Artists,Drake,Pitchfork Top 100 Tracks of 2014,0 to 100 / The Catch Up,2,104986,95400,104973,12,1
Various Artists,Todd Terje,Pitchfork Top 100 Tracks of 2014,Johnny and Mary,6,104987,95400,104973,13,1
Various Artists,QT,Pitchfork Top 100 Tracks of 2014,Hey QT,4,104988,95400,104973,14,1
Various Artists,Lil B,Pitchfork Top 100 Tracks of 2014,No Black Person is Ugly,4,104989,95400,104973,15,1
Various Artists,Young Thug,Pitchfork Top 100 Tracks of 2014,Stoner,4,104990,95400,104973,16,1
Various Artists,Tinashe,Pitchfork Top 100 Tracks of 2014,2 On,4,104991,95400,104973,17,1
Various Artists,Panda Bear,Pitchfork Top 100 Tracks of 2014,Mr Noah,6,104992,95400,104973,18,1
Various Artists,Sun Kil Moon,Pitchfork Top 100 Tracks of 2014,Carissa,4,104993,95400,104973,19,1
Various Artists,Nicki Minaj,Pitchfork Top 100 Tracks of 2014,Boss Ass Bitch (Remix),2,104994,95400,104973,20,1
Various Artists,Sophie,Pitchfork Top 100 Tracks of 2014,Hard,4,104995,95400,104973,21,1
Various Artists,Sophie,Pitchfork Top 100 Tracks of 2014,Lemonade,4,104997,95400,104973,21,1
Various Artists,Ex Hex,Pitchfork Top 100 Tracks of 2014,Don't Wanna Lose,4,104998,95400,104973,22,1
Various Artists,Flying Lotus,Pitchfork Top 100 Tracks of 2014,Never Catch Me,6,104999,95400,104973,23,1
Various Artists,St. Vincent,Pitchfork Top 100 Tracks of 2014,Digital Witness,6,105000,95400,104973,24,1
Various Artists,Vic Mensa,Pitchfork Top 100 Tracks of 2014,Down On My Luck,4,105001,95400,104973,25,1
Various Artists,Beyonce,Pitchfork Top 100 Tracks of 2014,Partition,6,105002,95400,104973,26,1
Various Artists,Sharron Van Etten,Pitchfork Top 100 Tracks of 2014,Your Love is Killing Me,4,105003,95400,104973,27,1
Various Artists,Grouper,Pitchfork Top 100 Tracks of 2014,Holding,6,105004,95400,104973,28,1
Various Artists,Spoon,Pitchfork Top 100 Tracks of 2014,Do You,6,105005,95400,104973,29,1
Various Artists,A.G. Cook,Pitchfork Top 100 Tracks of 2014,Beautiful,8,105006,95400,104973,30,1
Various Artists,Aphex Twin,Pitchfork Top 100 Tracks of 2014,Minipops 67 [120.2] (Source Field mix),6,105007,95400,104973,31,1
Various Artists,Swans,Pitchfork Top 100 Tracks of 2014,Oxygen,2,105008,95400,104973,32,1
Various Artists,Ariana Grande,Pitchfork Top 100 Tracks of 2014,Problem,6,105009,95400,104973,33,1
Various Artists,Tobias Jesso Jr,Pitchfork Top 100 Tracks of 2014,True Love,4,105010,95400,104973,34,1
Various Artists,FKA twigs,Pitchfork Top 100 Tracks of 2014,Pendulum,6,105011,95400,104973,35,1
Various Artists,Mac DeMarco,Pitchfork Top 100 Tracks of 2014,Passing Out Pieces,6,105012,95400,104973,36,1
Various Artists,Charli XCX,Pitchfork Top 100 Tracks of 2014,Boom Clap,6,105013,95400,104973,37,1
Various Artists,Bobby Shmurda,Pitchfork Top 100 Tracks of 2014,Hot Nigga,2,105014,95400,104973,38,1
Various Artists,Real Estate,Pitchfork Top 100 Tracks of 2014,Talking Backwards,6,105015,95400,104973,39,1
Various Artists,Jessie Ware,Pitchfork Top 100 Tracks of 2014,Tough Love,6,105016,95400,104973,40,1
Various Artists,The War on Drugs,Pitchfork Top 100 Tracks of 2014,An Ocean in Between the Waves,6,105017,95400,104973,41,1
Various Artists,St. Vincent,Pitchfork Top 100 Tracks of 2014,Prince Johnny,6,105018,95400,104973,42,1
Various Artists,Ariana Grande,Pitchfork Top 100 Tracks of 2014,Love Me Harder,6,105019,95400,104973,43,1
Various Artists,Angel Olsen,Pitchfork Top 100 Tracks of 2014,Lights Out,6,105020,95400,104973,44,1
Various Artists,Ariel Pink,Pitchfork Top 100 Tracks of 2014,Put Your Number In My Phone,6,105021,95400,104973,45,1
Various Artists,Mr Twin Sister,Pitchfork Top 100 Tracks of 2014,In the House of Yes,4,105022,95400,104973,46,1
Various Artists,Nils Frahm,Pitchfork Top 100 Tracks of 2014,Says,8,105023,95400,104973,47,1
Various Artists,Lykke Li,Pitchfork Top 100 Tracks of 2014,Gunshot,6,105024,95400,104973,48,1
Various Artists,Run The Jewels,Pitchfork Top 100 Tracks of 2014,Blockbuster Night Part 1,4,105025,95400,104973,49,1
Various Artists,Taylor Swift,Pitchfork Top 100 Tracks of 2014,Style,6,105026,95400,104973,50,1
Various Artists,Owen Pallett,Pitchfork Top 100 Tracks of 2014,I Am Not Afraid,4,105027,95400,104973,51,1
Various Artists,Todd Terje,Pitchfork Top 100 Tracks of 2014,Delorean Dynamite,6,105028,95400,104973,52,1
Various Artists,Perfect Pussy,Pitchfork Top 100 Tracks of 2014,Interference Fits,2,105029,95400,104973,53,1
Various Artists,Spoon,Pitchfork Top 100 Tracks of 2014,Inside Out,6,105030,95400,104973,54,1
Various Artists,Kendrick Lamar,Pitchfork Top 100 Tracks of 2014,i,8,105031,95400,104973,55,1
Various Artists,Migos,Pitchfork Top 100 Tracks of 2014,Fight Night,4,105032,95400,104973,56,1
Various Artists,DeJ Loaf,Pitchfork Top 100 Tracks of 2014,Try Me,4,105033,95400,104973,57,1
Various Artists,Against Me!,Pitchfork Top 100 Tracks of 2014,Transgender Dysphoria Blues,4,105034,95400,104973,58,1
Various Artists,Alvvays,Pitchfork Top 100 Tracks of 2014,"Archie, Marry Me",6,105035,95400,104973,59,1
Various Artists,Ariel Pink,Pitchfork Top 100 Tracks of 2014,Picture Me Gone,4,105036,95400,104973,60,1
Various Artists,Perfume Genius,Pitchfork Top 100 Tracks of 2014,Fool,6,105037,95400,104973,61,1
Various Artists,YG,Pitchfork Top 100 Tracks of 2014,"Left, Right",2,105038,95400,104973,62,1
Various Artists,Brian Eno & Karl Hyde,Pitchfork Top 100 Tracks of 2014,Return,4,105039,95400,104973,63,1
Various Artists,Leon Vynehall,Pitchfork Top 100 Tracks of 2014,Goodthing,4,105040,95400,104973,64,1
Various Artists,Iceage,Pitchfork Top 100 Tracks of 2014,The Lord's Favorite,4,105041,95400,104973,65,1
Various Artists,How to Dress Well,Pitchfork Top 100 Tracks of 2014,Words I Don't Remember,6,105042,95400,104973,66,1
Various Artists,White Lung,Pitchfork Top 100 Tracks of 2014,Face Down,2,105043,95400,104973,67,1
Various Artists,Grouper,Pitchfork Top 100 Tracks of 2014,Clearing,4,105044,95400,104973,68,1
Various Artists,Rich Gang,Pitchfork Top 100 Tracks of 2014,Lifestyle,2,105045,95400,104973,69,1
Various Artists,Azealia Banks,Pitchfork Top 100 Tracks of 2014,Chasing Time,4,105046,95400,104973,70,1
Various Artists,Parquet Courts,Pitchfork Top 100 Tracks of 2014,Sunbathing Animal,4,105047,95400,104973,71,1
Various Artists,Ty Segall,Pitchfork Top 100 Tracks of 2014,The Singer,4,105048,95400,104973,72,1
Various Artists,Makthaverskan,Pitchfork Top 100 Tracks of 2014,Asleep,4,105049,95400,104973,73,1
Various Artists,Holly Herndon,Pitchfork Top 100 Tracks of 2014,Chorus,4,105050,95400,104973,74,1
Various Artists,Pharmakon,Pitchfork Top 100 Tracks of 2014,Bestial Burden,2,105051,95400,104973,75,1
Various Artists,Röyksopp,Pitchfork Top 100 Tracks of 2014,Do It Again,6,105052,95400,104973,76,1
Various Artists,Rae Sremmurd,Pitchfork Top 100 Tracks of 2014,No Flex Zone,4,105053,95400,104973,77,1
Various Artists,Rustie,Pitchfork Top 100 Tracks of 2014,Attak,4,105054,95400,104973,78,1
Various Artists,A Sunny Day in Glasgow,Pitchfork Top 100 Tracks of 2014,In Love With Useless (The Timeless Geometry in the Tradition of Passing),4,105055,95400,104973,79,1
Various Artists,Shellac,Pitchfork Top 100 Tracks of 2014,Dude Incredible,2,105056,95400,104973,80,1
Various Artists,Andy Stott,Pitchfork Top 100 Tracks of 2014,Faith In Strangers,6,105057,95400,104973,81,1
Various Artists,Jessica Pratt,Pitchfork Top 100 Tracks of 2014,"Back, Baby",4,105058,95400,104973,82,1
Various Artists,Ought,Pitchfork Top 100 Tracks of 2014,Habit,2,105059,95400,104973,83,1
Various Artists,Father John Misty,Pitchfork Top 100 Tracks of 2014,Bored in the USA,4,105060,95400,104973,84,1
Various Artists,Arca,Pitchfork Top 100 Tracks of 2014,Thievery,4,105061,95400,104973,85,1
Various Artists,Vince Staples,Pitchfork Top 100 Tracks of 2014,Blue Suede,4,105062,95400,104973,86,1
Various Artists,Viet Cong,Pitchfork Top 100 Tracks of 2014,Continental Shelf,4,105063,95400,104973,87,1
Various Artists,Lauryn Hill,Pitchfork Top 100 Tracks of 2014,Black Rage,6,105064,95400,104973,88,1
Various Artists,Cloud Nothings,Pitchfork Top 100 Tracks of 2014,I'm Not Part of Me,6,105065,95400,104973,89,1
Various Artists,Protomartyr,Pitchfork Top 100 Tracks of 2014,"Scum, Rise!",2,105066,95400,104973,90,1
Various Artists,Hundred Waters,Pitchfork Top 100 Tracks of 2014,Murmurs,2,105067,95400,104973,91,1
Various Artists,ILoveMakonnen,Pitchfork Top 100 Tracks of 2014,I Don't Sell Molly No More,6,105068,95400,104973,92,1
Various Artists,The New Pornographers,Pitchfork Top 100 Tracks of 2014,War On the East Coast,8,105069,95400,104973,93,1
Various Artists,Taylor Swift,Pitchfork Top 100 Tracks of 2014,Out of the Woods,6,105070,95400,104973,94,1
Various Artists,Cymbals Eat Guitars,Pitchfork Top 100 Tracks of 2014,Jackson,4,105071,95400,104973,95,1
Various Artists,DJ Quik,Pitchfork Top 100 Tracks of 2014,Pet Semetary,6,105072,95400,104973,96,1
Various Artists,Copeland,Pitchfork Top 100 Tracks of 2014,Advice to Young Girls,2,105073,95400,104973,97,1
Various Artists,Merchandise,Pitchfork Top 100 Tracks of 2014,Green Lady,4,105074,95400,104973,98,1
Various Artists,Steve Gunn,Pitchfork Top 100 Tracks of 2014,Milly's Garden,6,105075,95400,104973,99,1
Various Artists,Elisa Ambrogio,Pitchfork Top 100 Tracks of 2014,Superstitious,4,104984,95400,104973,100,1
Various Artists,Kendrick Lamar,Pitchfork Top 100 Tracks of 2015,Alright,8,96044,95400,96043,1,1
Various Artists,Drake,Pitchfork Top 100 Tracks of 2015,Hotline Bling,4,96045,95400,96043,2,1
Various Artists,Jamie xx,Pitchfork Top 100 Tracks of 2015,I Know There's Gonna Be (Good Times) [feat. Young Thug and Popcaan],10,96046,95400,96043,3,1
Various Artists,Kendrick Lamar,Pitchfork Top 100 Tracks of 2015,King Kunta,8,96047,95400,96043,4,1
Various Artists,Tame Impala,Pitchfork Top 100 Tracks of 2015,Let It Happen,6,96048,95400,96043,5,1
Various Artists,Young Thug,Pitchfork Top 100 Tracks of 2015,Constantly Hating,4,96049,95400,96043,6,1
Various Artists,Grimes,Pitchfork Top 100 Tracks of 2015,Flesh without Blood,6,96050,95400,96043,7,1
Various Artists,D'Angelo and The Vanguard,Pitchfork Top 100 Tracks of 2015,Really Love,6,96051,95400,96043,8,1
Various Artists,Courtney Barnett,Pitchfork Top 100 Tracks of 2015,Depreston,8,96052,95400,96043,9,1
Various Artists,Vince Staples,Pitchfork Top 100 Tracks of 2015,Lift Me Up,4,96053,95400,96043,10,1
Various Artists,Sufjan Stevens,Pitchfork Top 100 Tracks of 2015,Should Have Known Better,6,96055,95400,96043,11,1
Various Artists,The Weeknd,Pitchfork Top 100 Tracks of 2015,Can't Feel My Face,8,96056,95400,96043,12,1
Various Artists,Rihanna,Pitchfork Top 100 Tracks of 2015,Bitch Better Have My Money,4,96057,95400,96043,13,1
Various Artists,Miguel,Pitchfork Top 100 Tracks of 2015,Coffee,8,96058,95400,96043,14,1
Various Artists,Adele,Pitchfork Top 100 Tracks of 2015,Hello,2,96059,95400,96043,15,1
Various Artists,Donnie Trumpet & The Social Experiment,Pitchfork Top 100 Tracks of 2015,Sunday Candy,10,96060,95400,96043,16,1
Various Artists,Grimes,Pitchfork Top 100 Tracks of 2015,REALiTi (demo),8,96061,95400,96043,17,1
Various Artists,Jamie xx,Pitchfork Top 100 Tracks of 2015,Gosh,6,96062,95400,96043,18,1
Various Artists,Vince Staples,Pitchfork Top 100 Tracks of 2015,Norf Norf,4,96063,95400,96043,19,1
Various Artists,Fetty Wap,Pitchfork Top 100 Tracks of 2015,Trap Queen,6,96064,95400,96043,20,1
Various Artists,Kendrick Lamar,Pitchfork Top 100 Tracks of 2015,The Blacker the Berry,6,96065,95400,96043,21,1
